Date,Sender,Message
2025-02-16T13:48:34+00:00,@Hezbollah_com,"✅ ️ نظامی ارتش لبنان:

جلو نروید، [صهیونیست‌ها] تیراندازی می‌کنند

✅ روحانی لبنانی:

تیراندازی می‌کنند؟ [اگر می‌ترسی] برو و قایم شو، ما می‌خواهیم وارد شویم..

✅ ️ @Hezbollah_com"
2025-02-16T12:52:07+00:00,@Hezbollah_com,"انتقاد تند زنگنه از سیاست بانک مرکزی:
🔹بانک مرکزی سکه را با دلار 120 هزار تومان به مردم می فروشد
🟨ماجرای حراج 57 تن طلای خزانه در حال تکرار است

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
2025-02-16T11:11:22+00:00,@Hezbollah_com,"✅ ️حزب‌الله: دولت لبنان از تصمیم خود درباره هواپیماهای ایرانی عقب‌نشینی کند

حزب الله لبنان با صدور بیانیه‌ای اعلام کرد: تحصن مردمی که از سوی حزب الله طی روز گذشته علیه مداخلات آشکار رژیم صهیونیستی در امور داخلی لبنان سازماندهی شده بود یک اقدام مسالمت آمیز به شمار می‌رود.

تحصن کنندگان با مشاهده شلیک گاز اشک آور از سوی برخی نیروهای ارتش لبنان غافلگیر شدند. این حرکت یک اقدام زشت و تجاوز غیر قابل توجیه علیه شهروندانی است که به صورت مسالمت آمیز اعتراض خود را نشان دادند. همچنین یک تلاش مشکوک برای سوق دادن ارتش به سمت درگیری با شهروندان لبنانی محسوب می‌شود.

از دولت لبنان می‌خواهیم به وظایف خود در قبال حمایت از معترضان و حق آزادی بیان عمل کند. همچنین از دولت لبنان می‌خواهیم درباره تصمیمات خود مبنی بر ممانعت از فرود هواپیماهای ایرانی در فرودگاه بیروت بازنگری کرده و اقدامات جدی برای ممانعت از مداخلات رژیم صهیونیستی در امور داخلی کشور اتخاذ کند.

✅ ️ @Hezbollah_com"
2025-02-16T10:00:02+00:00,@Hezbollah_com,"✅ ️ نماهنگ | ماجرای حفر تونل در عملیات فتح‌المبین

آنچە که میبینید روایتی است از ماجرای حفرتونل در جریان عملیات فتح المبین که توسط لشکر ۲۱ ارتش وبا هنرمندى مقنّى‌های یزدى انجام شد. این عملیات، بامداد دوم فروردین ماه سال ۱۳۶۱ در منطقه عمومی فتح‌المبین در غرب رودخانه کرخه آغاز شد.

✅ ️ @Hezbollah_com"
2025-02-15T19:43:02+00:00,@Hezbollah_com,"✅ ️۵ مکانی که ارتش رژیم صهیونیستی درحال ساخت پایگاه برای حضور طولانی مدت خود در خاک لبنان است

✅ ارتش صهیونیستی قصد دارد پس از اتمام آتش بس حضور خود را در لبنان قطعی کند

✅ ️ @Hezbollah_com"
2025-02-15T18:39:39+00:00,@Hezbollah_com,"✅ ️ #تکمیلی | منابع لبنانی خبر دادند که در حمله پهپادی اسرائیل به یک خودرو، دست‌کم سه غیر نظامی شهید و چند نفر مجروح شدند.

✅ ️ این حمله، در مسیر جرجوع واقع در منطقه اقلیم التفاح صورت گرفته است.

✅ ️ @Hezbollah_com"
2025-02-15T18:06:48+00:00,@Hezbollah_com,"✅ ️رهبر مقاومت لبنان و دبیرکل حزب‌الله جناب شیخ نعیم قاسم عصر فردا به مناسبت سالگرد شهادت سید عباس موسوی دبیرکل شهید حزب‌الله، شیخ الشهدای مقاومت شیخ راغب حرب و فرمانده شهید حاج عماد مغنیه، سخنرانی خواهند نمود.

✅ ️ @Hezbollah_com"
2025-02-15T17:50:48+00:00,@Hezbollah_com,"✅ ️#فوری | پهپاد رژیم صهیونیستی برای دومین بار در امروز یک خودرو را در لبنان هدف قرار داد.

✅ ️ @Hezbollah_com"
2025-02-15T17:49:31+00:00,@Hezbollah_com,"☑️حزب الله پایان تحصن در جاده فرودگاه را اعلام کرد

▪حزب‌الله برای جلوگیری از درگیری میام مردم و ارتش لبنان پایان تحصن را اعلام کرد

 ☑️ @Hezbollah_com"
2025-02-15T17:38:24+00:00,@Hezbollah_com,"✅ ️ اولتیماتوم حزب الله به دولت لبنان: صبر می‌کنیم، ولی صبر ما حدی دارد!

✅ ️ @Hezbollah_com"
2025-02-15T16:31:25+00:00,@Hezbollah_com,"✅ ️️وضعیت معترضین در جاده فرودگاه بر اثر پرتاب بمب های گاز اشک آور ارتش لبنان به سوی آنها

✅ ️ @Hezbollah_com"
2025-02-15T15:23:28+00:00,@Hezbollah_com,"☑️پرچم سپاه پاسداران در تجمع امروز مردم لبنان در مسیر فرودگاه بیروت .

 ☑️ @Hezbollah_com"
2025-02-15T15:07:25+00:00,@Hezbollah_com,"✅ ️زخمی شدن تعدادی از مردم لبنان توسط نظامیان ارتش لبنان .

✅ ️ @Hezbollah_com"
2025-02-15T14:09:35+00:00,@Hezbollah_com,"✅ ️حزب‌الله لبنان در محکومیت مداخله اسرائیل، تحمیل شروط توسط دشمنان و نقض حاکمیت ملی، شهروندان لبنان را به شرکت در تحصن مردمی در بعد از ظهر امروز دعوت کرد.

✅ ️ @Hezbollah_com"
2025-02-15T08:17:25+00:00,@Hezbollah_com,"دقیقا در بانک مرکزی چه خبر است؟ 

🚫هفته پیش مصباحی مقدم رییس شورای فقهی بانک مرکزی از طلایی که در دست مردم است، گلایه می کند.

🚫چند روز بعد فرزین برخلاف دیدگاه مصباحی مقدم می خواهد یک میلیون سکه برای خرید مردم حراج کند!!
📌آقای #فرزین داری با کی لج می کنی؟

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
2025-02-14T20:34:17+00:00,@Hezbollah_com,"✅ ️نحن هنا من لبنان نقول للعالم كله...

#شهيدنا_الأقدس

#إنا_على_العهد

✅ ️ @Hezbollah_com"
2025-02-14T16:48:45+00:00,@Hezbollah_com,"انتقادات سرسخت مدیرعامل بورس کالا از سیاست‌های بانک مرکزی در انتشار گواهی سکه

مدیرعامل بورس کالا در نامه‌ای به معاونت حقوقی رئیس‌جمهور اعلام کرد که انتشار گواهی سکه توسط بانک مرکزی با قانون بازار اوراق بهادار مغایرت دارد و باید از دستور کار خارج شود.

🔻 مهم‌ترین نکاتی که در این نامه آمده است:

▪️ بانک مرکزی و مرکز مبادله، مجوزی برای ایجاد بستر معامله در قالب بورس اخذ نکرده‌اند.
▪️ انتشار گواهی سکه بدون رعایت قوانین بازار سرمایه، غیرقانونی است.
▪️ طبق ماده ۲۰ قانون بازار اوراق بهادار، عرضه عمومی اوراق بهادار بدون مجوز ممنوع است.
▪️ تصویب شورای‌عالی بورس برای انتشار گواهی سکه الزامی است.
▪️ شورای‌عالی بورس پیش‌تر مخالفت خود را با انتقال معاملات اوراق مبتنی بر طلا به خارج از بازار سرمایه اعلام کرده بود.

❌ درخواست بورس کالا: اجرای طرح انتشار گواهی سکه تا اصلاح قوانین یا دریافت مجوزهای لازم، متوقف شود.

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
2025-02-14T16:26:35+00:00,@Hezbollah_com,"✅ ️تصویر پانوراما از تجمع میلیون مردم یمن در میدان السبعین صنعاء در حمایت از مردم غزه

✅ ️ @Hezbollah_com"
2025-02-14T11:15:36+00:00,@Hezbollah_com,"✅ ️رایزنی ایران و لبنان برای از سرگیری پروازها 

مدیرعامل شهر فرودگاهی امام خمینی(ره):
✅ قرار بود امروز صبح ساعت ۷:۳۰ دقیقه پرواز تهران به بیروت انجام شود که سازمان هواپیمایی کشوری لبنان مجوز این پرواز را صادر نکرد.

✅ لبنان اعلام کرده که پروازهای ایران به این کشور تا ۱۸ فوریه ۲۰۲۵ میلادی (۳۰ بهمن ۱۴۰۳) متوقف خواهد بود و مسافرانی که قصد سفر به این مسیر را دارند، باید با پروازهای لبنانی جابجا شوند. طبیعتاً با این درخواست آن‌ها موافقت نمی‌کنیم، زیرا اگر قرار است پروازی بین دو کشور باشد، باید دو طرفه باشد.

✅ فعلاً نتیجه جدیدی در این زمینه دریافت نکرده‌ایم، سازمان هواپیمایی کشوری و وزارت امور خارجه در حال پیگیری موضوع هستند تا آن را حل کنند.

✅ ️ @Hezbollah_com"
