Date,Sender,Message
2024-09-18T19:39:49+00:00,-1001863854271,"Изменения по фронту к исходу дня.

Купянско-Лиманское направление. Севернее Песчаного противник продолжает давить вдоль лесополос в северном и западном направлениях. ВСУ удалось отразить ряд атак, однако вдоль одной из лесополос противнику удалось закрепиться на глубину до 300 метров.
📍49.607298, 37.789558

Севернее Стельмаховки добавлены уточнения ко вчерашней сводке. Противник занял часть лесополосы.

На южной окраине Макеевки дроноводы ВСУ нанесли огневое поражение противнику восточнее фермы. Добавлена серая зона.
📍49.213254, 37.992073

Угледарское направление. Северо-восточнее Водяного российские войска продвинулись вдоль лесополосы на глубину до 850 метров. Боестолкновения продолжаются севернее Водяного в районе Т-образного перекрёстка.
📍47.834098, 37.320189

Запорожское направление. Севернее Марфополя дроноводы ВСУ атаковали позицию противника в северной части дач. В течении года со стороны противника на этом участке были попытки улучшить свои тактические позиции вдоль расположенных западнее Марфополя лесополос и на территории упомянутых дач. Добавлены уточнения.
📍47.639180, 36.350118

По Курской области опубликую ближе к утру.

🔵Петренко 📍Карта"
2024-09-18T12:14:57+00:00,-1001863854271,Ударить сегодня по складу БК в Торопце могла украинская дальнобойная ракета-дрон «Паляниця».
2024-09-17T20:23:41+00:00,-1001863854271,"Изменения по фронту:

Покровское направление. Противник захватил оставшуюся часть Украинска и шахту «Украина», опубликовав кадры перемещения по территории и демонстрацию флагов.

В Гродовке вражеские штурмовые группы продвинулись вдоль улиц Яровая и Красная, где попали под удар ВСУ.

Севернее Архангельского противник проводил штурмовые действия в направлении Калиново. Добавлена серая зона, результат боя на уточнении.

Торецк. ВСУ нанесли огневое поражение противнику вдоль улицы Украинских Добровольцев и западнее ИК №2.
📍48.3900667, 37.8584002
📍48.3885972, 37.8659228

Купянское направление. Севернее Стельмаховки дроноводы ВСУ атаковали «термитным» дроном российские позиции вдоль лесополосы. Добавлена серая зона.

🔵Петренко 📍Карта"
2024-09-17T19:58:20+00:00,-1001863854271,"Россияне начали использовать большие дроны-«матки», которые доставляют в тыл ВСУ обычные FPV, — Флеш  

По его словам, два FPV-дрона, доставленные таким образом, ударили по украинскому подразделению в 40 км от линии фронта. Матка вела визуальную разведку и отправила в атаку FPV. Она же была ретранслятором управления и видео."
2024-09-17T15:00:09+00:00,-1001863854271,"Ситуация в Курской области. 

Суджанский район. Продолжаются боестолкновения в районе населённых пунктов Борки, Русская Конопелька, Мартыновка и Камышевка.
На южной окраине населённого пункта Борки противник занял территорию фермы и мехдвора.

Кореневский район. Противник продолжает атаки при поддержке бронетехники в районе н.п. Любимовка, Обуховка, восточнее Коренево, в направлении н.п. Ветрено и в районе урочища Культура."
2024-09-17T05:03:28+00:00,-1001863854271,"Купянско-Лиманское направление. ВСУ отбросили российские войска восточнее Торского, заняв участок шириной до 3.85 км на глубину до 1.75 км.
Восточнее Невского и Новосадового противник продвинулся вдоль трёх балок, заняв участок шириной до 8.9 км на глубину до 2.8 км.
Восточнее Колесниковки и северо-западнее Песчаного российские манёвренные группы продолжают атаки вдоль лесополос.

Часовярское направление. Южнее Ивановского дроноводы ВСУ нанесли огневое поражение позиции противника в районе перекрёстка северо-западнее бывшего полевого водохранилища.
📍48.548607, 37.922285
По второй позиции ситуация остаётся на уточнении. Противник опубликовал кадры перемещения по урочищу Кринички, расположенному западнее канала Северский Донец-Донбасс, и демонстрацию флагов на его западной окраине...
📍48.547595, 37.866647

🔵Петренко 📍Карта"
2024-09-17T04:02:37+00:00,-1001863854271,"Покровское направление. В Желанном Первом противник продвинулся на глубину до 550 метров, выйдя к перекрёстку улиц Олега Кошевого и Николая Буряка. Ситуация в этом районе остаётся сложной.
В Украинске идут бои за шахту «Украина».
Севернее Новогродовки противник продвинулся на глубину до 850 метров, заняв территорию шахты «Новогродовская» и террикон.
В Гродовке продолжаются бои в центральной и южной частях. Российские войска имеют частичный успех вдоль улиц Школьная и Мирная на глубину до 500 метров.

Торецкое направление. В Дружбе противник продолжает штурмовые действия в восточной части улицы Дальняя в западной части посёлка, где попал под удар дроноводов ВСУ.
📍48.410728, 37.907699

🔵Петренко 📍Карта"
2024-09-16T17:16:44+00:00,-1001863854271,сьогодні отримали дрони Mavic 3 Pro та відправили бійцям на Покровський напрямок
2024-09-16T04:24:54+00:00,-1001863854271,"Ситуация на утро 16 сентября:

Купянское направление. В районе Синьковки ВСУ продолжают отражать атаки российских пехотных подразделений. Ситуация без изменений.
Западнее Песчаного противник продвинулся вдоль лесополосы на глубину до 900 метров в направлении Колесниковки.

Северское направление. Севернее Белогоровки (Л) ВСУ отразили атаки вражеских мобильных групп, атакующих в южном направлении. Ситуация без существенных изменений.
В центральной части Спорного противник установил флаг на руинах здания в районе Т-образного перекрёстка улиц Заречная и Центральная, взяв под контроль участок шириной до 3.93 км на глубину до 950 метров. 

Покровское направление. В Гродовке продолжаются тяжелые бои вдоль улиц Школьная, Казацкая и Мирная. Ситуация без существенных изменений.
В Украинске противник имеет частичный успех в центральной части города.
В районе Желанного Первого продолжаются тяжелые бои. Российские войска продвинулись в северной части населённого пункта.

На Кураховском направлении ВСУ удалось отразить атаки в направлении Острого, в восточной части Максимильяновки и на восточной окраине балки Долгая. Ситуация без существенных изменений.

Угледарское направление. Вдоль балки Солоненькая и трассы О0532 противник продвинулся на участке шириной до 3.17 км на глубину до 2.9 км (уточнение результата предыдущего боя).
В районе шахты «Южнодонбасская № 3» продолжаются тяжелые бои. Ситуация без существенных изменений.
Южнее шахты «Южнодонбасская № 1» противник продвинулся на глубину до 1 км, заняв территорию вентствола. 

🔵Петренко 📍Карта 🟥YouTube"
2024-09-16T04:13:47+00:00,-1001863854271,"Губернатор Белгородской области сообщил о серии прилётов по Белгороду. По его словам, есть данные о возгорании автомобилей и попаданиях в жилые помещения."
2024-09-15T21:05:02+00:00,-1001863854271,"На Кураховском направлении противник продолжает попытки закрепиться в восточной части Максимильяновки, атакуя манёвренными группами вдоль нескольких улиц. Дроноводы ВСУ отразили одну из атак, нанеся российской штурмовой группе огневое поражение в районе Т–образного перекрёстка улиц Центральная и 1-ше Травня.
📍47,9710928, 37,4030788

Севернее и восточнее населённого пункта Острое продолжаются боестолкновения с переменным успехом."
2024-09-15T13:58:48+00:00,-1001863854271,"На северном фланге Угледарского и южном фланге Кураховского направлений противник продолжает штурмовые действия широким охватом от шахты «Южнодонбасская №1» до балки Солоненькая. Часть атак мотострелковых подразделений противника бойцам ВСУ удалось отразить.
В районе шахт «Южнодонбасская №1» и «Южнодонбасская №3» продолжаются тяжелые бои. Южнее балки Солоненькая предварительно добавлена серая зона в области эвакуации противником подбитой бронетехники."
2024-09-15T04:02:44+00:00,-1001863854271,"Ситуация в Курской области на утро. Коротко: 

Глушковский район. В пгт Тёткино ситуация для российских войск продолжает ухудшаться. С мест сообщают о значительном увеличении атак дроноводов ВСУ и боестолкновениях в южной части населённого пункта. 
В районе Весёлого продолжаются тяжелые бои. Южнее населённого пункта ВСУ закрепились на участке шириной до 4 км.

Кореневский район. Продолжаются боестолкновения в районе Гордеевки, Бяхово, западнее Покровского, западнее Любимовки и в районе Шептуховки.
Ситуация вдоль железной дороги южнее Александровки остаётся на уточнении.

В Суджанском районе ситуация без существенных изменений. Продолжаются боестолкновения разной степени интенсивности в районе н.п. Погребки, Черкасское Поречное, Мартыновка, Русская Конопелька и Борки.

🔵Петренко 📍Карта"
2024-09-14T04:04:05+00:00,-1001863854271,"Угледарское направление. Западнее Водяного две российские штурмовые бронегруппы прорвались на территорию шахты «Южнодонбасская № 3», где после высадки десанта продолжились бои. 
📍47.822877, 37.290041
📍47.823390, 37.285248
В районе шахты «Южнодонбасская № 1» продолжаются бои.

Кураховское направление. Противник продолжает атаки манёвренными группами западнее Красногоровки в направлении Александрополя и в районе Острого.

Покровское направление. Северо-западнее террикона шахты «Украина», расположенного на западной окраине города Украинск, штурмовые группы противника продвинулись в западном направлении на глубину до 500 метров и продолжают давить вдоль лесополосы в южном направлении.
📍48.105539, 37.336252
В южной и восточной частях Украинска продолжаются стрелковые бои.

🔵Петренко 📍Карта"
2024-09-13T20:15:33+00:00,-1001863854271,"Ситуация на Часовярском направлении:

Западнее и севернее Клещеевки мобильные группы противника продолжают атаки вдоль лесополос в направлении канала Северский Донец-Донбасс. Дроноводы ВСУ атаковали противника в районе Т-образного перекрёстка западнее бывшего полевого водохранилища
📍48.5390378, 37.9122845
и севернее Клещеевского укрепрайона. 
За последнюю неделю противник увеличил активность в районе Клещеевки, атакуя при поддержке бронетехники. 

В Часовом Яре, в районе Григоровки и Калиновки ситуация без существенных изменений. В течении дня ВСУ отразили ряд атак российских пехотных подразделений.

🔵Петренко 📍Карта"
2024-09-13T04:02:51+00:00,-1001863854271,"Изменения на фронте на утро 13 сентября:

Купянско-лиманское направление. Юго-западнее Песчаного противник продвинулся вдоль балки на глубину до 1 км. Бои продолжаются в северном, западном и южном направлениях.
В районе Стельмаховки без существенных изменений. 
В Макеевке (село) противник занял улицы Заречная и Школьная на участке шириной до 750 метров.

Покровское направление. В Гродовке российские войска заняли часть улиц Казацкая и Мирная. Противник продолжает давить в направлении перекрёстка улиц Донецкая и Вишневая.
В районе Галицыновки ситуация остаётся сложной. Противник усиливает давление в направлении н.п. Желанное Первое.

Угледарское направление. Продолжаются боестолкновения в районе шахты «Южнодонбасская №1» и в направлении шахты «Южнодонбасская №3». 
Западнее Пречистовки противник занял участок шириной до 4.5 км на глубину до 2.7 км. Бои продолжаются в направлении н.п. 

🔵Петренко 📍Карта 🟥YouTube"
2024-09-13T03:25:43+00:00,-1001863854271,"Ситуация в Курской области:

Глушковский район. Противник опубликовал кадры атаки российских дроноводов по частному дому в южной части населённого пункта Тёткино, сообщая о боестолкновениях в этом районе.
📍51.25874, 34.25965
Юго-западнее населённого пункта Новый Путь инженерная машина ВСУ убрала «зубы дракона» в приграничной зоне на территории РФ, прокладывая проход для пехотного подразделения и бронетехники. В течении суток поступали сообщения о боестолкновениях в этом районе и под н.п. Медвежье, расположенном восточнее.
📍51.243015, 34.513443
Кореневский район. Продолжаются боестолкновения в направлении Любимовки, Обуховки и в районе Снагости. Ситуация в районе Бяхово-Гордеевка остаётся на уточнении. 

Суджанский район. Продолжаются бои разной степени интенсивности в районе н.п. Уланок, Русская Конопелька, Мартыновка и Погребки. Противник опубликовал кадры ударов по малоэтажным домам в северной части Черкасского Поречного, что свидетельствует о дальнейшем продвижении ВСУ в этом районе.
📍51.307629, 35.351849

🔵Петренко 📍Карта"
2024-09-12T20:23:50+00:00,-1001863854271,"Коротко по ситуации на фронте:

Часовярское направление. Севернее Калиновки противник продолжает атаки вдоль западной лесополосы канала Северский Донец-Донбасс в северном направлении. На карту добавлена серая зона.
📍48.617921, 37.844612
В центре Клещеевки дроноводы ВСУ атаковали пехотное подразделение противника, отбросив оставшихся на исходные позиции.

Торецк. Продолжаются тяжелые бои с переменным успехом в западной части Микрорайона № 1 вдоль улиц Лесная и Виктора Сорочука. 
В районе перекрёстка улиц Херсонская и Яблоневая дроноводы ВСУ атаковали штурмовую группу противника при попытке продвинуться в южном направлении. Предварительно добавлена серая зона (ситуация на уточнении).
📍48.390941, 37.860230

Покровское направление. В Гродовке продолжаются бои вдоль улиц Казацкая и Мирная.
Севернее Новогродовки ВСУ отразили атаку противника при попытке продвинуться вдоль железной дороги западнее шахты «Новогродовская». На карту добавлены уточнения.
📍48.230393, 37.310030
На восточной окраине Лысовки российские манёвренные группы продолжают попытки продвинуться севернее и южнее пруда.

Кураховское направление. В районе Острого и в самом населённом пункте бойцы 46-ой ОАэМБр отразили масштабную атаку российских войск, во время которой противник задействовал 46 единиц техники. Бойцам ВСУ удалось выбить противника из Острого и уничтожить в ходе боя 15 единиц техники (9 БМП, 2 танка, 2 БТР и 2 мотоцикла). Карта в этом районе обновлена по предварительной информации, уточнения будут завтра.
📍47.992457, 37.404852

По Курской области опубликую под утро.

🔵Петренко 📍Карта 🟥YouTube"
2024-09-12T19:20:14+00:00,-1001863854271,"Противник натянул рыболовные сети над дорогой для защиты транспорта от ударов FPV-дронов. 

Ранее подобные кадры были с города Бахмут."
2024-09-12T13:46:05+00:00,-1001863854271,"Ситуация в Кореневском районе Курской области:

Противник опубликовал кадры перемещения своей штурмовой группы в северо-восточной части населённого пункта Краснооктябрьское, сообщая о наступательных действиях южнее села.
📍51.350503, 34.819825

На восточной окраине расположенной южнее Вишневки дроноводы ВСУ атаковали штурмовую группу противника в районе железнодорожной платформы 334 км.
📍51.325837, 34.832616

В населённом пункте Снагость на утро продолжались бои в восточной части улицы Молодёжная.
📍51.312074, 34.901740

Карта обновлена на основе визуально подтвержденных локаций. Южный фланг на уточнении. 

🔵Петренко"
2024-09-11T20:26:32+00:00,-1001863854271,"Дроноводы 77-ой ОАэМБр атаковали «термитным» дроном позиции противника в лесополосе северо-западнее Песчаного на Купянском направлении.

Применение дронов данного типа стало носить массовый характер."
2024-09-11T04:12:08+00:00,-1001863854271,"Сводка на утро 11 сентября:

Купянско-Лиманское направление. Продолжаются боестолкновения юго-западнее, западнее и северо-западнее Песчаного, в Стельмаховке и в районе Андреевки. Ситуация без существенных изменений.

Покровское направление. 
В Гродовке продолжаются тяжелые бои в центре. 
Западнее Мариновки противник закрепился в лесополосе на глубину до 1.25 км (уточнение).
Восточнее Селидово ВСУ отразили все атаки. Ситуация без изменений.
Севернее Украинска штурмовые группы противника продвинулись на глубину до 3.35 км. На южной окраине города под контроль российских войск перешел шурф шахты «Украина».

Угледарское направление. Противник подтягивает силы в Водяное с целью последующего удара в направлении шахты «Южнодонбасская №3». 
В районе шахты «Южнодонбасская №1» продолжаются бои за террикон. 

🔵Петренко 📍Карта 🟥YouTube"
2024-09-10T04:02:47+00:00,-1001863854271,"Сводка на утро 10 сентября:

Покровское направление. Западнее Новогродовки противник продвинулся вдоль южной балки и лесополосы на глубину до 1.5 км. 
Западнее Михайловки дроноводы ВСУ атаковали позиции штурмовых групп противника в восточной части дачных участков, с территории которых противник планирует атаковать Селидово. Бои продолжаются.
📍48.140006, 37.342437
📍48.142259, 37.339716

Кураховское направление. Противник опубликовал кадры демонстрации флага на западной окраине Красногоровки. Добавлена красная зона на глубину до 1.24 км.
📍48.015587, 37.435202
Южнее Георгиевки российские войска атаковали мотострелковыми подразделениями с района посёлка Победа в направлении балки Долгая. Добавлена серая зона, результат боя на уточнении.
📍47.930709, 37.438737

Угледарское направление. Шахта «Южнодонбасская № 1» перешла под контроль противника. Бои продолжаются западнее Водяного в направлении шахты «Южнодонбасская № 3».
📍47.792755, 37.289878

🔵Петренко 📍Карта"
2024-09-09T19:00:37+00:00,-1001863854271,"Лиманское направление. Дроноводы ВСУ атаковали российского бойца в западной части Макеевки за рекой Жеребец в районе перекрёстка улицы Колхозная. Противник продолжает атаки малыми мобильными группами в населённом пункте и юго-восточнее вдоль лесополос. 
📍49.2298315, 37.9821684"
2024-09-09T04:27:19+00:00,-1001863854271,"Сводка на утро 9 сентября:

Курская область. В Кореневском районе российские дроноводы атаковали застройку в западной части Краснооктябрьского вдоль улицы Мантуловка, сообщая о потере контроля над населённым пунктом. 
📍51.345182, 34.800385
В Суджанском районе продолжаются боестолкновения в районе Камышевки, Русского Поречного, Черкасского Поречного, Мартыновки и Уланок.

Часовярское направление. Продолжаются боестолкновения под Григоровкой, в западной части Калиновки, вдоль улицы Мариупольская в Часовом Яре и в районе Клещеевки.

Торецк. Вдоль улиц Космическая и Лесная продолжаются стрелковые бои с переменным успехом.

Покровское направление. В Гродовке противник закрепился вдоль улицы Школьная на участке шириной до 1.15 км. Бои продолжаются вдоль улицы Казацкая, о которой писал ранее.
В районе Украинска и Горняка продолжаются тяжелые боестолкновения. Российские войска задействовали на участке дополнительные силы.

Угледарское направление. Поступила информация о захвате противником посёлка Водяное, территории завода «СтройДеталь» и южнее расположенных дач. Противник занял участок шириной до 3.5 км на глубину до 1.12 км. 
Продолжаются бои за шахту «Южнодонбасская № 1».

🔵Петренко 📍Карта 🟥YouTube"
2024-09-08T19:37:50+00:00,-1001863854271,"Торецк. Противник предпринимает попытки обойти территорию исправительной колонии №2 с севера и юга. Дроноводы ВСУ атаковали российские позиции в застройке на северо-западной и южной окраинах ИК №2
📍48.390600, 37.867450
📍48.388705, 37.869877

🔵Петренко 📍Карта"
2024-09-07T20:01:23+00:00,-1001863854271,"Покровское направление. 

В Гродовке бои сместились в центральную часть посёлка. Противник опубликовал кадры атаки на БТР ВСУ и стрелковый бой вдоль улицы Казацкая.
📍48.262462, 37.383615

Южнее Михайловки дроноводы ВСУ атаковали пехоту противника «термитным» дроном в лесополосе, отбросив российскую манёвренную группу к южной окраине Михайловки.
📍48.129214, 37.350826

Противнику удалось продвинуться в южную часть города Украинск, заняв часть дач, гаражный кооператив и ведя штурм многоэтажных домов по улице Горького. Также противник предпринимает попытки продвинуться к шурфу шахты «Украина».

🔵Петренко 📍Карта"
2024-09-07T05:06:45+00:00,-1001863854271,"Часовярское направление. 

Западнее канала Северский Донец-Донбасс противник продвинулся в западной части Калиновки на глубину до 700 метров. Бои продолжаются.

Севернее Клещеевки противник предпринял попытку продвинуться и закрепиться в лесопосадке, где ВСУ атаковали его термитным дроном. Атаку удалось отразить, ситуация без изменений.
📍48.535874, 37.938166
Севернее лесопосадки дроноводы ВСУ атаковали вражескую пехоту вдоль лесополосы Добавлена серая зона.

🔵Петренко 📍Карта"
2024-09-06T20:38:41+00:00,-1001863854271,"Кураховское направление. Противник опубликовал кадры демонстрации флага в лесополосе севернее Красногоровки и в северо-западной части города. Добавлена серая зона, ситуация на уточнении. 
📍48.029125, 37.517845
📍48.026437, 37.481844

Покровское направление. В западной части Галицыновки ВСУ при поддержке бронетехники атаковали российские позиции вдоль улицы Середы. Бои продолжаются. 
Южнее Новогродовки бойцам ВСУ удалось отразить ряд атак противника в районе кладбища и дороги на Мариновку.

Бахмутское направление. Севернее Клещеевки противник предпринял попытку пробиться манёвренной группой вдоль лесополосы в направлении заброшенного полевого водохранилища. Дроноводам ВСУ удалось отразить атаку.
📍48.545312, 37.935172
В Клещеевке добавлена красная зона до центра села. Российские войска во время ночных атак в районе Клещеевки стали обшивать бронетехнику антитепловизионной тканью.

🔵Петренко 📍Карта"
2024-09-06T11:07:32+00:00,-1001863854271,Последствия применения «термитных» дронов ВСУ над российскими позициями.
2024-09-06T04:23:12+00:00,-1001863854271,"Купянское направление.

Юго-западнее Лимана Первого дроноводы ВСУ продолжают атаковать «термитными» дронами позиции противника в лесном массиве. Ситуация без существенных изменений.

В районе Синьковки продолжаются боестолкновения позиционного характера.

Северо-западнее Песчаного российские войска при поддержке танка предприняли попытку продвинуться вдоль лесополосы в западном направлении, однако танк был уничтожен прямым попаданием артиллерии. Западнее Песчаного противник закрепился в лесопосадке на глубину до 900 метров. Южнее села противник расширил зону контроля в районе балки на глубину до 300 метров. 

Севернее и восточнее Стельмаховки российские войска продвинулись на участке шириной до 4 км на глубину до 900 метров. Сохраняется высокая интенсивность боевых действий, в том числе и в самом селе. 

На восточной окраине Андреевки ВСУ отразили все атаки.

🔵Петренко 📍Карта"
2024-09-05T16:15:12+00:00,-1001863854271,"Ситуация в Курской области на 19:00

В Суджанском районе продолжается боестолкновения в районе Русской Конопельки, восточнее Мартыновки, в районе Черкасского Поречного и севернее Русского Поречного. 
В Русской Конопельке ВСУ заняли центральную часть населённого пункта. В течении прошедшей недели российские войска при поддержке бронетехники предприняли ряд попыток вернуть позиции, однако ВСУ удалось отразить все атаки.
Восточнее Мартыновки, по кадрам с дронов, бои продолжаются за автодорогой севернее Пушкарного.
Севернее Русского Поречного продолжаются бои в районе н.п. Камышевка и Нечаев.

В Кореневском районе продолжаются боестолкновения под Александровкой, Комаровкой и Коренево. 

В Глушковском районе ситуация без изменений. ВСУ уничтожили ещё одну понтонную переправу. Продолжаются взаимные артиллерийские удары и атаки дронов."
2024-09-05T04:01:42+00:00,-1001863854271,"Сводка на утро 5 сентября:

Купянское направление. Юго-западнее Лимана Первого дроноводы ВСУ атаковали позиции противника термитными боеприпасами в лесном массиве западнее железной дороги. Добавлена серая зона.
📍49.77534, 37.67378
В районе Песчаного и Стельмаховки продолжаются боестолкновения разной степени интенсивности.

Торецкое направление. В посёлке Дружба российские войска закрепились вдоль улиц Леонида Каденюка, Дружная и Дальная на глубину до 600 метров. 
В Торецке продолжаются боестолкновения в районе ИК №2, за «Микрорайоне №1» и в районе террикона шахты «Новая».

Кураховское направление. ВСУ отразили ряд атак в восточной части Максимильяновки и в районе села Константиновка.

Угледарское направление. Продолжаются бои за Водяное, шахту «Южнодонбасская № 1» и в районе Пречистовки. Противник имеет частичный успех. 
Севернее Новомайорского и южнее Пречистовки противник продвинулся в районе балки и лесополос на участке шириной до 4 км на глубину до 1.9 км. 
Ситуация в Золотой Ниве на уточнении.

🔵Петренко 📍Карта 🟥YouTube"
2024-09-04T04:02:40+00:00,-1001863854271,"Изменения на фронте на утро 4 сентября:

Угледарское направление. К исходу 3 сентября противник захватил оставшуюся западную часть Пречистовки и закрепился вдоль лесополос на участке шириной до 3.4 км.
Восточнее шахты «Южнодонбасская № 1» российские войска закрепились вдоль лесополосы шириной до 2.1 км и продолжают штурмовые действия на территории упомянутой шахты. 
Южнее и восточнее Водяного противник закрепился в районе пруда «Мыльный», на окраине дачных участков и вдоль лесополос, заняв участок шириной до 3.6 км на глубину до 1.72 км.

Покровское направление. В юго-западной части Галицыновки дроноводы ВСУ атаковали позицию противника в жилой застройке. Предварительно на карту добавлена красная зона, обстановка на уточнении.
📍48.0899366, 37.4254404
В районе Украинска, Селидово, Новогродовки и Гродовки продолжаются боестолкновения разной степени интенсивности.

Торецкое направление. В северо-западной части посёлка Дружба дроноводы ВСУ нанесли огневое поражение позиции противника вдоль улицы Ивана Мазепы. 
📍48.4129945, 37.9041802
В Торецке продолжаются боестолкновения вдоль улиц Центральная, Лесная и Виктора Сорочука.за террикон шахты «Новая»

🔵Петренко 📍Карта 🟥YouTube"
2024-09-03T15:13:35+00:00,-1001863854271,"Угледарское направление. 

Противник продолжает давить в районе Пречистовки, шахты «Южнодонбасская № 1» и Водяного. Количество задействованной российскими войсками бронетехники сократилось, так как возросло со стороны ВСУ количество ударов дронами. Однако противник для новых атак подтягивает вдоль лесополос пехоту. В Пречистовке ситуация очень сложная."
2024-09-03T09:09:02+00:00,-1001863854271,"Продовжуємо збір на дрони на Покровський напрямок

💸 МоноБанка

💸 ПриватБанк — 5169 3600 1020 8894

💸 Bitcoin BTC — bc1qxqup8cr2rl2vpef08x6axrah780v4yc3x4tdtu

💸 USDT (ERC20) — 0x08e40c4f31428a18eed53E9FcA2b1Cad01e041d9

🔵 Зв'язок - @Tomislav_Trojanow

✈️допомагайте репостом✈️"
2024-09-03T04:02:22+00:00,-1001863854271,"Сводка на утро 3 сентября:

Угледарское направление. Противник при поддержке бронетехники продвинулся западнее Павловки на участке шириной до 5.78 км на глубину до 4.17 км, заняв восточную и центральную части Пречистовки. Бои за населённый пункт продолжаются.
В районе шахты «Южнодонбасская № 1» и на восточной окраине Водяного сохраняется высокая интенсивность боевых действий, противник давит при поддержке бронетехники и оперативно-тактической авиации.

На Кураховском направлении продолжаются боестолкновения в районе Константиновки и Максимильяновки.

На Покровском направлении ВСУ отразили ряд атак в районе Галицыновки, восточнее Селидово, восточнее шахты № 2 «Новогродовская», под Красным Яром и в Гродовке.

Курская область. В Суджанском районе ВСУ продвинулись в Русской Конопельке и выбили российские войска восточнее Мартыновки за автодорогу Суджа–Пушкарное, заняв позиции в лесном массиве.
В Кореневском районе продолжаются боестолкновения восточнее Александровки, под Коренево и в районе Комаровки.

🔵Петренко 📍Карта 🟥YouTube"
